HOUSEHOLD_ID,DRIVER_ID,POLICY_ID,CLAIM_ID,INCIDENT_CAUSE,DESCRIPTION,CLAIM_STATUS,ODOMETER_AT_LOSS,LOSS_EVENT_TIME,CLAIM_INIT_TIME,POLICE_REPORT,CLAIMS_AT_LOSS_DATE,LOSS_LOCATION_LAT,LOSS_LOCATION_LONG,CLAIM_AMOUNT,FLAG_FOR_FRAUD_INV,PRIMARY_DRIVER_ID,START_DATE,EXPIRY_DATE,MODEL_YEAR,MAKE,MODEL,PLATE,COLOR,INITIAL_ODOMETER,LOW_MILEAGE_USE,FIRST_NAME,LAST_NAME,GENDER,BIRTHDATE,SSN,DRIVERS_LICENSE_ID,DRIVERS_LICENSE_EXPIRY,DRIVERS_LICENSE_STATE,DATE_AT_CURRENT_ADDRESS,CONTACT_NUMBER,EMAIL,COMMUTE_DISCOUNT,WORK_ADDR_NUMB,WORK_ADDR_STREET_NAME,WORK_ADDR_UNIT_DESIGNATION,WORK_ADDR_UNIT_NUMBER,WORK_ADDR_CITY,WORK_ADDR_STATE,WORK_ADDR_ZIPCODE,WORK_ADDR_LATITUDE,WORK_ADDR_LONGITUDE,WORK_ADDR_PBKEY,ADDR_STREET_NUMBER,ADDR_STREET_NAME,ADDR_UNIT_DESIGNATION,ADDR_UNIT_NUMBER,CITY,STATE,ZIPCODE,LATITUDE,LONGITUDE,PBKEY
DF40388,KYH8623,WQ7858928,A-2017-WJ288,1,,3,228822.2,2017-10-22 00:00:00.0,2017-10-26 00:00:00.0,0,2,41.74124549,-87.64007166,2490.00,0,KYH8623,2016-11-26,2017-11-26,2006,Nissan,Rogue,AWUK291,Silver,224916.0,0,Rafael,Urtel,M,1984-04-15,734-43-8599,W201-9242-9433,2019-11-09,IL,2003-02-22,837-570-0859 ,rurtel@zohoo.com,0,6534,S STATE ST,,,CHICAGO,IL,60637,41.775075,-87.62402,P00007UWQA1N,839,HARTREY AVE,,,EVANSTON,IL,60202,42.033357,-87.703543,-87.703543  
DM68013,FBF7180,ON3750064,A-2017-LN609,4,,3,310443.5,2017-09-03 00:00:00.0,2017-09-11 00:00:00.0,0,1,41.98997392,-87.74847302,1310.00,0,FBF7180,2016-06-19,2017-06-19,2002,Dodge,Charger,CYXG653,Light Brown,302220.0,0,Guadalupe,Stagno,M,1972-08-14,140-51-0746,O532-7271-9129,2018-07-24,IL,2011-08-19,746-441-0871 ,gstagno@beemail.com,0,8828,NILES CENTER RD,APT,504,SKOKIE,IL,60077,42.042062,-87.747536,P00007UT84UN,1553,W JACKSON BLVD,,,CHICAGO,IL,60607,41.877349,-87.666418,-87.666418  
BA64676,RBI3010,SX3656835,A-2017-NQ617,5,,3,361677.5,2017-07-22 00:00:00.0,2017-08-02 00:00:00.0,1,1,41.94523891,-87.65681537,2050.00,0,RBI3010,2016-04-07,2017-04-07,2002,Hyundai,Sonata,NCPK416,Silver,357840.0,0,Diann,Burrill,F,1962-02-15,460-46-8483,V151-8122-1452,2020-05-30,IL,2003-06-06,723-879-0279 ,dburrill@mailjeep.com,0,1213,S PARKSIDE DR,,,PALATINE,IL,60067,42.090444,-88.056512,P00007UWIZOM,1740,N CLARK ST,APT,1736,CHICAGO,IL,60614,41.914098,-87.633637,-87.633637  
EA58163,IBW9879,WV7566020,A-2017-PG334,2,,3,400921.9,2017-06-16 00:00:00.0,2017-06-27 00:00:00.0,0,2,41.692848,-87.61331731,1520.00,0,IBW9879,2016-08-06,2017-08-06,1997,Chrysler,Pacifica,ZRZF984,Silver,398508.0,0,Silvia,Pennell,F,1949-06-13,394-80-7509,N646-8689-7622,2021-03-17,IL,2009-05-26,728-338-0706 ,spennell@beemail.com,0,3749,S STATE ST,,,CHICAGO,IL,60609,41.825799,-87.626084,P00007UWNA3N,1349,N DEAN ST,,,CHICAGO,IL,60622,41.907054,-87.670256,-87.670256  
GD27076,AJL5352,OT8388522,A-2016-QA664,2,,3,367033.2,2016-08-25 00:00:00.0,2016-09-06 00:00:00.0,0,1,41.89751009,-87.65760212,1690.00,0,AJL5352,2015-07-12,2016-07-11,1998,Ford,Focus,EIWW248,Dark Red,361800.0,0,Gregorio,Carrington,M,1967-05-09,824-55-9587,W187-1362-3939,2021-04-23,IL,1999-01-14,729-869-0305 ,gcarrington@freshmaail.com,0,910,W MADISON ST,APT,505,CHICAGO,IL,60607,41.881963,-87.650347,P00007UUB7VZ,114,W 81ST ST,,,CHICAGO,IL,60620,41.747512,-87.627613,-87.627613  
BB02424,DEZ7171,SY0453472,A-2018-VR497,5,,1,82795.9,2018-10-01 00:00:00.0,2018-10-07 00:00:00.0,1,1,41.72258292,-87.57495848,34210.00,1,DEZ7171,2017-06-03,2018-06-03,2014,Toyota,Sienna,BJOB560,White,80592.0,0,Jacinto,Bastain,M,1942-05-01,768-58-0865,P252-4580-5574,2019-05-02,IL,2003-11-11,241-223-0776 ,jbastain@husshmail.com,0,3858,W 57TH ST,,,CHICAGO,IL,60629,41.789877,-87.720312,P00007UWPTHL,4300,N OLCOTT AVE,,,NORRIDGE,IL,60706,41.958159,-87.814939,-87.814939  
JG80157,RGK7393,VN8546671,A-2017-XQ535,2,,3,141545.0,2017-03-17 00:00:00.0,2017-03-21 00:00:00.0,1,1,41.71747191,-87.59962268,2210.00,0,CFL3241,2016-05-07,2017-05-07,2010,Chevrolet,Suburban,RNWL241,Light Brown,126672.0,0,Shonda,Santibanez,F,1949-12-15,235-12-2699,A882-9026-4368,2018-09-02,IL,2010-02-05,259-591-0002 ,ssantibanez@outloop.com,0,6318,N ALBANY AVE,,,CHICAGO,IL,60659,41.996272,-87.707219,P00007UWGH9L,4500,BLANCHAN AVE,,,BROOKFIELD,IL,60513,41.808797,-87.858729,-87.858729  
DJ03531,IMO5899,NO1952857,A-2016-JC894,4,,3,212435.8,2016-06-11 00:00:00.0,2016-06-15 00:00:00.0,1,3,41.9214274,-87.75375576,1850.00,0,IMO5899,2015-05-20,2016-05-19,2005,Nissan,Rogue,ZJGG949,White,198924.0,0,Lina,Abatemarco,F,1982-11-01,691-86-7541,U629-3826-7518,2020-05-14,IL,2013-10-04,258-410-0966 ,labatemarco@mmail.com,0,12796,SAINT ANDREWS CT,APT,102,LEMONT,IL,60439,41.655988,-87.99531,P00007UTUCI7,5437,138TH ST,,,CRESTWOOD,IL,60418,41.641703,-87.754395,-87.754395  
HA05129,NKF7863,XN4311279,A-2017-RU378,1,,3,64696.9,2017-09-04 00:00:00.0,2017-09-07 00:00:00.0,1,1,41.78687015,-87.80116331,1460.00,0,NKF7863,2016-03-16,2017-03-16,2014,Hyundai,Sonata,ZZSL911,Silver,58320.0,0,Steven,Samsa,M,1957-12-08,820-89-1073,F304-6639-3438,2021-05-24,IL,2013-09-24,259-837-0742 ,ssamsa@freshmaail.com,0,961,CHARLELA LN,APT,301,ELK GROVE VILLAGE,IL,60007,41.997422,-88.027278,P00007USXHSB,1773,RESERVE CT,,,HIGHLAND PARK,IL,60035,42.198365,-87.842778,-87.842778  
FL07301,XZK5437,OO9569104,A-2016-XW950,5,,1,201359.2,2016-10-04 00:00:00.0,2016-10-12 00:00:00.0,0,1,41.90898946,-87.80436284,37630.00,1,XZK5437,2015-02-07,2016-02-07,2006,Toyota,Rav-4,BFQK412,Med. Dark Gray,186840.0,0,Beatrice,Weyel,F,1940-06-09,778-01-8249,F133-3693-4738,2020-05-30,IL,2003-02-15,221-259-0444 ,bweyel@freshmaail.com,0,34616,N US HIGHWAY 12,,,INGLESIDE,IL,60041,42.365805,-88.169689,P00007UWIM7W,1050,PAINTED LAKE CT,,,LAKE VILLA,IL,60046,42.436352,-88.065928,-88.065928  
LE33683,YLD3650,NR6700164,A-2017-SG188,2,,1,74743.8,2017-04-29 00:00:00.0,2017-05-13 00:00:00.0,0,5,41.90080165,-87.62427247,2093.00,1,YLD3650,2016-05-11,2017-05-11,2010,BMW,X5,AYVI966,Med Dk Blue,68544.0,1,Hollis,Babi,M,1981-04-25,493-23-7538,G337-4513-2908,2021-03-27,IL,2000-03-18,238-611-0689 ,hbabi@life.com,0,9450,S FRANCISCO AVE,,,EVERGREEN PK,IL,60805,41.721113,-87.695293,P00007UWS267,4520,CHURCH ST,,,SKOKIE,IL,60076,42.04826,-87.740311,-87.740311  
HK98123,CYB7485,VN7933569,A-2016-WJ161,2,,3,386249.5,2016-09-18 00:00:00.0,2016-10-01 00:00:00.0,1,1,41.87831014,-87.6175759,2750.00,0,CYB7485,2015-10-11,2016-10-10,1998,Ford,Transit,KOKX137,Med Red,382752.0,0,Asa,Deking,M,1994-01-13,141-15-4180,Z429-9500-7519,2021-11-10,IL,2006-10-14,235-276-0113 ,adeking@mailjeep.com,0,6836,CERMAK RD,,,BERWYN,IL,60402,41.850805,-87.795052,P00007UTP4WG,1652,184TH PL,,,HOMEWOOD,IL,60430,41.554645,-87.657634,-87.657634  
IL08680,PFL9165,WQ0036971,A-2016-DZ306,2,,1,168168.5,2016-03-22 00:00:00.0,2016-04-02 00:00:00.0,0,4,41.99759056,-87.66063912,2553.00,1,PFL9165,2015-08-14,2016-08-13,2009,Jeep,Cherokee,XZOK801,Gold,157332.0,0,Glenna,Beaudine,F,1981-03-02,380-82-5191,J466-1942-7088,2021-09-09,IL,2014-01-05,745-277-0177 ,gbeaudine@beemail.com,0,5540,S CENTRAL AVE,,,CHICAGO,IL,60638,41.791446,-87.762598,P00007UWQETE,393,MANISTEE AVE,,,CALUMET CITY,IL,60409,41.625423,-87.555016,-87.555016  
JF47595,HIZ7204,RQ5378478,A-2017-TP658,5,,1,209783.4,2017-02-19 00:00:00.0,2017-02-28 00:00:00.0,0,1,41.80884489,-87.58718912,46483.00,1,HIZ7204,2016-05-03,2017-05-03,2008,Mercedes,GLC,KQAR162,Black,205524.0,0,Lila,Jungles,F,1940-02-17,214-75-1709,O631-5505-2069,2018-08-27,IL,2003-07-23,241-919-0311 ,ljungles@beemail.com,0,9012,N MILWAUKEE AVE,,,NILES,IL,60714,42.045285,-87.831182,P00007UWRYE5,5136,PEMBROOK CT,,,GURNEE,IL,60031,42.382064,-87.92983,-87.92983   
HE51947,PBA5217,RQ1401838,A-2018-XX889,5,,1,176934.4,2018-09-22 00:00:00.0,2018-10-04 00:00:00.0,1,4,41.83490206,-87.64513773,16040.00,1,PBA5217,2017-11-19,2018-11-19,2010,Chrysler,Pacifica,FVYB188,Silver,174528.0,0,Keith,Standford,M,1954-03-16,895-18-6355,L482-7383-2813,2021-04-25,IL,2003-03-13,746-562-0747 ,kstandford@freshmaail.com,0,3570,W 95TH ST,,,EVERGREEN PARK,IL,60805,41.720905,-87.711131,P00007UV0SAT,4200,W GRAND AVE,,,CHICAGO,IL,60651,41.90845,-87.73155,-87.73155   
EH29521,XDY4674,US7684354,A-2017-QK123,2,,3,234647.4,2017-02-20 00:00:00.0,2017-03-04 00:00:00.0,1,1,41.81635848,-87.62154816,1190.00,0,XDY4674,2016-05-10,2017-05-10,2007,Jeep,Renegade,RLGV009,Black,227640.0,0,Rudolph,Froning,M,1942-11-09,030-91-5954,X426-2218-9875,2019-10-18,IL,2008-11-16,261-937-0085 ,rfroning@mooosend.com,0,637,E 40TH ST,,,CHICAGO,IL,60653,41.821149,-87.610397,P00007UUW34B,20845,HOMELAND RD,,,MATTESON,IL,60443,41.510416,-87.729352,-87.729352  
AE25680,GNJ7722,OX8468526,A-2016-JH676,1,,3,138554.3,2016-08-02 00:00:00.0,2016-08-16 00:00:00.0,0,1,41.87205805,-87.74507934,2740.00,0,GNJ7722,2015-10-06,2016-10-05,2010,Subaru,XV Crosstrek,PEPO190,Gold,132120.0,0,Rhonda,Byington,F,1980-04-07,523-84-2784,K592-8101-1986,2020-04-05,IL,2002-02-19,221-509-0136 ,rbyington@gmxx.com,0,29841,BLUE HERON BLVD,,,BEECHER,IL,60401,41.350448,-87.610818,P00007UW5H6X,5631,FEATHERCREEK RD,,,MATTESON,IL,60443,41.519797,-87.750688,-87.750688  
KC66021,HIF1643,RQ2844018,A-2018-LB891,5,,1,66488.0,2018-08-31 00:00:00.0,2018-09-10 00:00:00.0,0,1,41.75335698,-87.70264255,26850.00,1,HIF1643,2017-02-13,2018-02-13,2015,GMC,Acadia,ZAFV302,Black,55404.0,0,Henrietta,Czarnecki,F,1981-10-21,898-38-4220,K545-5902-6952,2021-05-21,IL,2003-07-05,749-466-0939 ,hczarnecki@lightemail.com,0,523,S WILLISTON ST,,,WHEATON,IL,60187,41.860438,-88.089124,P00007UTLQVT,17239,68TH CT,,,TINLEY PARK,IL,60477,41.577783,-87.785515,-87.785515  
MJ25313,ZGX5492,PR0234045,A-2016-TR709,5,,3,320102.8,2016-01-12 00:00:00.0,2016-01-22 00:00:00.0,0,1,41.96502964,-87.71096162,2714.00,0,ZGX5492,2015-10-25,2016-10-24,2002,Chevrolet,Cruze,ISBR286,Gold,313320.0,0,Dillon,Hattem,M,1963-08-19,220-07-5564,Y462-7797-7895,2021-09-01,IL,2014-09-04,723-894-0509 ,dhattem@fasstmail.com,0,7756,S MORGAN ST,,,CHICAGO,IL,60620,41.752584,-87.649285,P00007UUJ61P,8508,S CARPENTER ST,,,CHICAGO,IL,60620,41.739306,-87.650136,-87.650136  
AD96832,ZUR7128,SV7646877,A-2018-ZC526,2,,1,324707.8,2018-08-28 00:00:00.0,2018-08-28 00:00:00.0,1,1,42.01216713,-87.6905173,19470.00,1,ZUR7128,2017-11-13,2018-11-13,2002,Ford,Transit,FLZM752,Silver,322368.0,0,Cindi,Viljoen,F,1988-06-12,747-99-2743,A132-4511-3051,2021-12-04,IL,2017-10-14,750-517-0448 ,cviljoen@mooosend.com,0,6847,MAIN ST,,,DOWNERS GROVE,IL,60516,41.761724,-88.005661,P00007UWM8FR,4859,S LAWLER AVE,,,CHICAGO,IL,60638,41.80403,-87.748808,-87.748808  
FA04916,XMZ3692,OX4601039,A-2018-JJ452,3,,1,217512.2,2018-10-12 00:00:00.0,2018-10-24 00:00:00.0,1,1,42.01904268,-87.70833212,26890.00,1,XMZ3692,2017-08-13,2018-08-13,2007,Ford,Escape,KEHW616,Black,215292.0,0,Madeline,Hougham,F,1971-09-27,734-79-2711,L443-6349-8127,2018-05-02,IL,2001-03-19,230-585-0289 ,mhougham@outloop.com,0,4846,N CLARK ST,APT,308N,CHICAGO,IL,60640,41.969861,-87.668078,P00007UWQLBI,312,N GREENVIEW AVE,,,MUNDELEIN,IL,60060,42.268496,-88.009798,-88.009798  
AL73099,PLH5992,PZ4952868,A-2016-RO690,5,,3,110984.0,2016-01-12 00:00:00.0,2016-01-14 00:00:00.0,1,2,41.97959355,-87.75858927,1759.50,0,PLH5992,2015-02-18,2016-02-18,2011,Hyundai,Elantra,JGOH709,Med Dk Blue,103440.0,0,Erica,Helmboldt,F,1981-01-13,379-20-1391,I145-9231-9956,2021-02-19,IL,2016-01-14,748-603-0576 ,ehelmboldt@beemail.com,0,4652,N CLARENDON AVE,,,CHICAGO,IL,60640,41.967068,-87.650633,P00007UWQJ1W,5420,ALEXANDER PL,,,OAK LAWN,IL,60453,41.731842,-87.757316,-87.757316  
LB03531,ZXK8458,NS4742983,A-2016-RC449,3,,3,126175.9,2016-01-15 00:00:00.0,2016-01-23 00:00:00.0,0,1,41.75895236,-87.57750653,1200.00,0,ZXK8458,2015-03-19,2016-03-18,2010,Acura,RDX,WUJJ645,Gold,114120.0,0,Alexander,Danenhower,M,1947-12-15,542-80-2614,P250-4190-8771,2019-09-21,IL,2011-02-18,350-697-0007 ,adanenhower@mmail.com,0,6601,S CASS AVE,STE,H,WESTMONT,IL,60559,41.767895,-87.97356,P00007UU7ZZI,1091,N ASHBURY AVE,,,BOLINGBROOK,IL,60440,41.735109,-88.054914,-88.054914  
MF66043,JGT6422,NX1324598,A-2016-IB448,3,,1,160710.5,2016-06-29 00:00:00.0,2016-06-29 00:00:00.0,0,1,41.86309346,-87.6274658,21830.00,1,JGT6422,2015-11-23,2016-11-22,2008,Ford,F-150,NZYR263,Med. Dark Gray,158400.0,0,Teresita,Wacaster,F,1955-09-07,378-41-9550,D704-1367-6897,2018-08-05,IL,2006-01-20,221-621-0252 ,twacaster@mailjeep.com,0,1804,S 4TH AVE,,,MAYWOOD,IL,60153,41.87127,-87.83769,P00007UWJWII,3100,OCEANSIDE CT,,,PLAINFIELD,IL,60586,41.577001,-88.249928,-88.249928  
EF62177,YYZ6061,ZU9939106,A-2018-IM413,2,,3,192925.5,2018-07-12 00:00:00.0,2018-07-18 00:00:00.0,0,1,41.88457722,-87.62440363,2530.00,0,YYZ6061,2017-01-20,2018-01-20,2009,Hyundai,Sonata,VEQC344,Med Dk Blue,189504.0,0,Morgan,Bounous,F,1978-12-19,140-23-4421,M930-9652-1060,2019-05-31,IL,2009-05-23,237-434-0510 ,mbounous@life.com,0,1464,S MICHIGAN AVE,APT,1805,CHICAGO,IL,60605,41.86249,-87.624521,P00007UUARSP,7326,40TH ST,UNIT,4F,LYONS,IL,60534,41.819178,-87.805919,-87.805919  
LB91491,CZT5410,QP5835323,A-2017-JK260,5,,1,207173.5,2017-06-10 00:00:00.0,2017-06-21 00:00:00.0,1,1,41.73879909,-87.64121073,25350.00,1,CZT5410,2016-11-18,2017-11-18,2006,Volkswagen,Passat,QBTP349,Silver,203940.0,0,Shelia,Sane,F,1946-01-09,149-49-8059,Y351-6363-8445,2019-05-03,IL,2009-01-17,749-272-0615 ,ssane@mmail.com,0,10721,S WENTWORTH AVE,,,CHICAGO,IL,60628,41.699132,-87.627719,P00007UUME22,5318,N LIEB AVE,,,CHICAGO,IL,60630,41.977794,-87.762696,-87.762696  
LD26949,IOJ7890,SW0112779,A-2018-GO104,5,,3,197737.7,2018-01-12 00:00:00.0,2018-01-19 00:00:00.0,0,1,41.96165205,-87.71055481,3358.00,0,IOJ7890,2017-04-18,2018-04-18,2010,Ford,Focus,FHSM117,Silver,183072.0,0,Esmeralda,Jerrell,F,1962-08-18,396-33-0492,A154-8570-5213,2018-02-18,IL,2003-06-21,745-523-0992 ,ejerrell@mooosend.com,0,10149,HUNTINGTON CT,,,ORLAND PARK,IL,60462,41.619482,-87.867376,P00007UTYBL8,150,S OAK PARK AVE,APT,7A,OAK PARK,IL,60302,41.885816,-87.79397,-87.79397   
FC50805,OCN5353,VV5272504,A-2016-WJ712,5,,1,113992.9,2016-02-23 00:00:00.0,2016-03-07 00:00:00.0,1,1,41.73682263,-87.58578342,28658.00,1,OCN5353,2015-01-25,2016-01-25,2011,Chevrolet,Silverado,RWHZ383,Med. Dark Gray,109440.0,0,Tommie,Deluhery,F,1994-11-21,825-44-1391,B357-9375-1481,2021-09-20,IL,2016-10-01,238-781-0303 ,tdeluhery@beemail.com,0,2901,CHICAGO RD,,,SOUTH CHICAGO HEIGHTS,IL,60411,41.48597,-87.638102,P00007UWCTW5,3424,MAPLE AVE,,,BROOKFIELD,IL,60513,41.828475,-87.851833,-87.851833  
KL59187,YZO7747,NU7781647,A-2018-BE395,3,,3,43933.7,2018-11-03 00:00:00.0,2018-11-05 00:00:00.0,0,1,41.78061287,-87.70816142,2710.00,0,YZO7747,2017-02-19,2018-02-19,2015,Toyota,Corolla,FCGL662,Silver,29574.0,1,Millard,Bexley,M,1965-04-11,752-41-0919,V952-1470-4799,2020-12-07,IL,2011-09-07,827-366-0074 ,mbexley@gmxx.com,0,126,GANT CIR,APT,F,STREAMWOOD,IL,60107,42.033966,-88.166729,P00007UTCNT0,1832,LEMAR AVE,,,EVANSTON,IL,60201,42.051256,-87.706327,-87.706327  
IA01954,TDI9269,RX5423754,A-2017-SA511,4,,3,254944.4,2017-12-28 00:00:00.0,2017-12-28 00:00:00.0,1,1,42.00909475,-87.66075069,2950.00,0,DXO5718,2016-04-02,2017-04-02,2005,Toyota,Rav-4,YVKH111,Black,250332.0,0,Beth,Obbink,F,1995-06-23,374-68-1312,O360-5701-6813,2020-05-19,IL,2007-03-22,741-898-0667 ,bobbink@ggmail.com,0,5503,N LOWELL AVE,,,CHICAGO,IL,60630,41.98145,-87.736852,P00007UUN9FK,8416,S MARSHFIELD AVE,,,CHICAGO,IL,60620,41.740698,-87.664754,-87.664754  
KK82543,GSI3831,RU0702087,A-2016-YD299,5,,1,182737.4,2016-12-05 00:00:00.0,2016-12-14 00:00:00.0,1,2,41.79017254,-87.65734763,30170.00,1,TTT1708,2015-02-09,2016-02-09,2008,Chevrolet,Trax,FVNN500,Light Brown,172704.0,0,Ty,Palladino,M,1992-06-23,860-30-0917,K170-9147-8097,2021-05-06,IL,2016-10-06,728-886-0729 ,tpalladino@fasstmail.com,0,5908,LINCOLN AVE,,,MORTON GROVE,IL,60053,42.035673,-87.774525,P00007UW4TVR,3358,N RAVENSWOOD AVE,APT,1801,CHICAGO,IL,60657,41.943107,-87.674338,-87.674338  
IF10022,RLN9289,SN2755183,A-2018-ND612,2,,3,90831.9,2018-08-31 00:00:00.0,2018-09-03 00:00:00.0,0,5,41.67045106,-87.64151563,1090.00,0,RLN9289,2017-02-16,2018-02-16,2014,Chrysler,300,PGTJ789,Med. Dark Gray,89268.0,0,Doretha,Hordyk,F,1945-09-30,036-91-9648,V399-1494-5984,2018-08-10,IL,2000-08-15,746-810-0502 ,dhordyk@freshmaail.com,0,720,PARKSIDE LN,,,BENSENVILLE,IL,60106,41.959773,-87.951153,P00007UTC9BK,9324,S BENNETT AVE,,,CHICAGO,IL,60617,41.725265,-87.57821,-87.57821   
CC99314,BQH1714,OO6282493,A-2016-YB164,2,,3,363795.5,2016-06-26 00:00:00.0,2016-07-04 00:00:00.0,0,1,41.95285299,-87.79612953,1242.00,0,BQH1714,2015-05-06,2016-05-05,2001,Honda,Accord,TJDG700,Med Dark Green,352800.0,0,Helen,Hamic,F,1943-08-09,301-79-7419,T257-5499-5670,2019-03-24,IL,2004-10-24,232-256-0751 ,hhamic@beemail.com,0,5921,W CERMAK RD,,,CICERO,IL,60804,41.8505,-87.772309,P00007UWGO55,824,FOXMOOR LN,,,LAKE ZURICH,IL,60047,42.183574,-88.063047,-88.063047  
IH21570,DSX7698,PV4232116,A-2018-MR903,3,,3,215108.2,2018-09-13 00:00:00.0,2018-09-25 00:00:00.0,1,4,41.77780768,-87.76867153,1180.00,0,XTM7403,2017-02-26,2018-02-26,2007,Buick,Encore,SRQW799,Silver,206928.0,0,Carly,Flower,F,1952-11-17,894-78-2082,C760-5039-4142,2019-12-14,IL,1999-10-24,741-807-0859 ,cflower@yahoot.com,0,6438,N ARTESIAN AVE,,,CHICAGO,IL,60645,41.998848,-87.691476,P00007UWFXHL,1133,E 83RD ST,UNIT,220,CHICAGO,IL,60619,41.74351,-87.596704,-87.596704  
DF13458,PCK1675,WN6687211,A-2016-FB831,1,,3,78696.5,2016-12-16 00:00:00.0,2016-12-16 00:00:00.0,0,1,41.7662891,-87.58238984,1810.00,0,PCK1675,2015-04-26,2016-04-25,2010,Dodge,Ram,VWLT304,Med Dk Blue,67896.0,1,Tracie,Gerring,F,1953-09-27,594-22-6305,Y836-2929-1171,2020-02-18,IL,2005-01-07,258-518-0488 ,tgerring@gmxx.com,0,5429,N LAPORTE AVE,,,CHICAGO,IL,60630,41.980883,-87.751699,P00007UUNCF1,120,LAURA LN,,,THORNTON,IL,60476,41.575342,-87.60909,-87.60909   
JK88978,OTM4988,PO2867254,A-2018-KI215,5,,3,279054.7,2018-08-04 00:00:00.0,2018-08-11 00:00:00.0,1,1,41.82953596,-87.67267101,1184.50,0,NLP8694,2017-04-26,2018-04-26,2006,Honda,Pilot,NFHR134,Light Brown,272724.0,0,Boyd,Vang,M,1945-01-31,542-14-4483,B474-6579-3852,2018-12-07,IL,2016-11-11,841-650-0587 ,bvang@husshmail.com,0,4958,N SPAULDING AVE,APT,3,CHICAGO,IL,60625,41.971909,-87.711327,P00007UUL379,700,WELLINGTON AVE,UNIT,107,ELK GROVE VILLAGE,IL,60007,42.007392,-88.011453,-88.011453  
JG24742,LAW9699,YV6577181,A-2016-HJ971,4,,3,428506.4,2016-04-17 00:00:00.0,2016-04-23 00:00:00.0,0,3,41.86411696,-87.61894998,1730.00,0,LAW9699,2015-01-22,2016-01-22,1998,Honda,Civic,HDZG944,Black,423576.0,0,Frankie,Buehring,M,1987-01-15,752-20-4258,L784-6913-3595,2018-09-23,IL,2009-08-01,741-231-0670 ,fbuehring@mmail.com,0,11011,DOVER CT,,,ORLAND PARK,IL,60467,41.606607,-87.887174,P00007UWLR0B,633,S PLYMOUTH CT,APT,607,CHICAGO,IL,60605,41.873625,-87.628372,-87.628372  
II94591,COV7639,XO0684564,A-2016-ZP953,3,,3,106846.5,2016-08-29 00:00:00.0,2016-09-05 00:00:00.0,0,1,41.84742098,-87.6123912,2740.00,0,COV7639,2015-05-15,2016-05-14,2012,Mercedes,GLE,GDZX897,Black,93936.0,0,Paige,Vasiloff,F,1958-05-18,379-53-7907,O738-5131-2945,2018-09-12,IL,2000-05-03,729-804-0442 ,pvasiloff@mooosend.com,0,3644,N MILWAUKEE AVE,,,CHICAGO,IL,60641,41.946794,-87.736972,P00007UWQNQR,309,ELIZABETH ST,,,CALUMET CITY,IL,60409,41.604849,-87.532734,-87.532734  
EJ69890,USA6595,RU3556647,A-2018-RO767,5,,3,156432.0,2018-02-08 00:00:00.0,2018-02-14 00:00:00.0,0,1,41.77800459,-87.76185936,2910.00,0,USA6595,2017-01-11,2018-01-11,2011,Ford,Fusion,ZSXO502,Med. Dark Gray,150876.0,0,Hanna,Ososkie,F,1947-10-25,486-97-1968,K882-3396-1225,2020-01-25,IL,2013-11-07,259-571-0490 ,hososkie@freshmaail.com,0,2823,FOREST LN,,,WAUKEGAN,IL,60087,42.403612,-87.8617,P00007UT9233,1624,GROVE DR,,,ROUND LAKE BEACH,IL,60073,42.378336,-88.085105,-88.085105  
BA73964,REQ7512,PT2241432,A-2018-SK750,2,,1,367828.7,2018-05-03 00:00:00.0,2018-05-15 00:00:00.0,0,1,41.7783291,-87.61572579,40540.00,1,GAA7173,2017-03-27,2018-03-27,2002,Toyota,Rav-4,UKLB443,Med. Dark Gray,365724.0,0,Robby,Rile,M,1941-10-11,104-17-0889,U305-8403-8085,2021-11-06,IL,2006-11-19,359-848-0303 ,rrile@lightemail.com,0,114,SHORE DR,APT,2,BURR RIDGE,IL,60527,41.743106,-87.938105,P00007UWMDBU,3611,OTHELLO DR,,,NAPERVILLE,IL,60564,41.699661,-88.181485,-88.181485  
KD28772,VNJ8973,QY3585855,A-2017-HE778,3,,1,146914.9,2017-01-31 00:00:00.0,2017-02-02 00:00:00.0,1,3,41.89578154,-87.63432724,16880.00,1,QCA2469,2016-06-16,2017-06-16,2011,Volkswagen,Jetta,SKWO467,White,140244.0,0,Ernest,Waechter,M,1970-06-16,259-88-8649,P273-3489-2183,2019-11-13,IL,2003-04-08,261-809-0528 ,ewaechter@lightemail.com,1,1503,S STATE ST,APT,506,CHICAGO,IL,60605,41.861609,-87.626904,P00007UUAOQZ,5235,BROWN ST,,,SKOKIE,IL,60077,42.027474,-87.758584,-87.758584  
HA84130,TEK9514,OS2660658,A-2016-SW728,5,,1,189527.8,2016-06-28 00:00:00.0,2016-07-03 00:00:00.0,1,3,41.87907221,-87.76467523,20570.00,1,JNI5120,2015-08-14,2016-08-13,2008,Honda,Odyssey,HPGE969,Med Dark Green,188160.0,0,Donte,Doxsee,M,1996-10-06,079-21-8160,S707-7694-9361,2021-05-25,IL,2002-03-17,723-656-0882 ,ddoxsee@ggmail.com,0,4507,W BELMONT AVE,,,CHICAGO,IL,60641,41.938692,-87.739859,P00007UWQOMK,5415,N SHERIDAN RD,APT,2207,CHICAGO,IL,60640,41.980314,-87.654441,-87.654441  
